year,month,date,prefectureNameJ,prefectureNameE,testedPositive,peopleTested,hospitalized,serious,discharged,deaths,effectiveReproductionNumber
2020,3,19,宮城県,Miyagi,1,144.0,0.0,,1.0,0,
2020,3,19,秋田県,Akita,2,114.0,0.0,,1.0,0,
2020,3,19,山形県,Yamagata,0,133.0,,,,,
2020,3,19,福島県,Fukushima,2,132.0,2.0,,0.0,0,
2020,3,19,茨城県,Ibaraki,3,464.0,3.0,,0.0,0,
2020,3,19,栃木県,Tochigi,3,263.0,1.0,,1.0,0,
2020,3,19,群馬県,Gunma,10,173.0,10.0,,0.0,0,
2020,3,19,埼玉県,Saitama,38,684.0,32.0,,4.0,0,
2020,3,19,千葉県,Chiba,36,,25.0,,9.0,0,
2020,3,19,東京都,Tokyo,118,1858.0,85.0,9,31.0,2,1.56
2020,3,19,神奈川県,Kanagawa,68,,47.0,,6.0,4,1.14
2020,3,19,新潟県,Niigata,21,647.0,16.0,,1.0,0,
2020,3,19,富山県,Toyama,0,54.0,,,,,
2020,3,19,石川県,Ishikawa,7,171.0,3.0,,2.0,0,
2020,3,19,福井県,Fukui,1,92.0,1.0,,0.0,0,
2020,3,19,山梨県,Yamanashi,2,335.0,2.0,,0.0,0,
2020,3,19,長野県,Nagano,4,306.0,3.0,,0.0,0,
2020,3,19,岐阜県,Gifu,3,272.0,2.0,,1.0,0,
2020,3,19,静岡県,Shizuoka,3,,2.0,,1.0,0,
2020,3,19,愛知県,Aichi,134,1103.0,110.0,,3.0,14,
2020,3,19,三重県,Mie,9,318.0,5.0,,1.0,0,
2020,3,19,滋賀県,Shiga,4,144.0,4.0,,0.0,0,
2020,3,19,京都府,Kyoto,20,800.0,11.0,,6.0,0,
2020,3,19,大阪府,Osaka,119,2125.0,79.0,,41.0,1,
2020,3,19,兵庫県,Hyogo,93,1315.0,85.0,5,4.0,4,
2020,3,19,奈良県,Nara,8,176.0,2.0,,2.0,0,
2020,3,19,和歌山県,Wakayama,16,1102.0,5.0,,8.0,1,
2020,3,19,鳥取県,Tottori,0,115.0,,,,,
2020,3,19,島根県,Shimane,0,91.0,,,,,
2020,3,19,岡山県,Okayama,0,181.0,,,,,
2020,3,19,広島県,Hiroshima,1,552.0,0.0,,1.0,0,
2020,3,19,山口県,Yamaguchi,3,164.0,1.0,,0.0,0,
2020,3,19,徳島県,Tokushima,1,83.0,,,,,
2020,3,19,香川県,Kagawa,1,128.0,1.0,,0.0,0,
2020,3,19,愛媛県,Ehime,3,181.0,1.0,,1.0,0,
2020,3,19,高知県,Kochi,12,270.0,0.0,,11.0,0,
2020,3,19,福岡県,Fukuoka,5,626.0,3.0,,2.0,0,
2020,3,19,佐賀県,Saga,1,100.0,1.0,,0.0,0,
2020,3,19,長崎県,Nagasaki,1,213.0,,,,,
2020,3,19,熊本県,Kumamoto,7,467.0,6.0,,0.0,0,
2020,3,19,大分県,Oita,3,167.0,2.0,,1.0,0,
2020,3,19,宮崎県,Miyazaki,3,170.0,3.0,,0.0,0,
2020,3,19,鹿児島県,Kagoshima,0,171.0,,,,,
2020,3,19,沖縄県,Okinawa,3,238.0,1.0,,2.0,0,
2020,3,20,北海道,Hokkaido,158,1707.0,82.0,8,84.0,6,
2020,3,20,青森県,Aomori,0,85.0,,,,,
2020,3,20,岩手県,Iwate,0,29.0,,,,,
2020,3,20,宮城県,Miyagi,1,148.0,0.0,,1.0,0,
2020,3,20,秋田県,Akita,2,114.0,0.0,,1.0,0,
2020,3,20,山形県,Yamagata,0,133.0,,,,,
2020,3,20,福島県,Fukushima,2,132.0,2.0,,0.0,0,
2020,3,20,茨城県,Ibaraki,3,464.0,3.0,,0.0,0,
2020,3,20,栃木県,Tochigi,3,263.0,2.0,,1.0,0,
2020,3,20,群馬県,Gunma,11,173.0,11.0,,0.0,0,
2020,3,20,埼玉県,Saitama,41,684.0,32.0,,6.0,0,
2020,3,20,千葉県,Chiba,41,,27.0,,12.0,0,
2020,3,20,東京都,Tokyo,129,1873.0,95.0,9,31.0,3,2.05
2020,3,20,神奈川県,Kanagawa,70,,48.0,,6.0,4,1.58
2020,3,20,新潟県,Niigata,21,647.0,16.0,,1.0,0,
2020,3,20,富山県,Toyama,0,54.0,,,,,
2020,3,20,石川県,Ishikawa,8,175.0,4.0,,2.0,0,
2020,3,20,福井県,Fukui,1,97.0,1.0,,0.0,0,
2020,3,20,山梨県,Yamanashi,2,337.0,2.0,,0.0,0,
2020,3,20,長野県,Nagano,4,306.0,2.0,,1.0,0,
2020,3,20,岐阜県,Gifu,3,279.0,2.0,,1.0,0,
2020,3,20,静岡県,Shizuoka,3,,2.0,,1.0,0,
2020,3,20,愛知県,Aichi,139,1103.0,111.0,,3.0,16,
2020,3,20,三重県,Mie,9,318.0,5.0,,1.0,0,
2020,3,20,滋賀県,Shiga,4,144.0,4.0,,0.0,0,
2020,3,20,京都府,Kyoto,21,806.0,12.0,,6.0,0,
2020,3,20,大阪府,Osaka,123,2253.0,83.0,,44.0,1,
2020,3,20,兵庫県,Hyogo,101,1442.0,88.0,5,9.0,4,
2020,3,20,奈良県,Nara,8,177.0,2.0,,2.0,0,
2020,3,20,和歌山県,Wakayama,17,1110.0,6.0,,8.0,1,
2020,3,20,鳥取県,Tottori,0,115.0,,,,,
2020,3,20,島根県,Shimane,0,91.0,,,,,
2020,3,20,岡山県,Okayama,0,181.0,,,,,
2020,3,20,広島県,Hiroshima,2,569.0,1.0,,1.0,0,
2020,3,20,山口県,Yamaguchi,3,164.0,1.0,,0.0,0,
2020,3,20,徳島県,Tokushima,1,83.0,,,,,
2020,3,20,香川県,Kagawa,1,133.0,1.0,,0.0,0,
2020,3,20,愛媛県,Ehime,3,181.0,1.0,,1.0,0,
2020,3,20,高知県,Kochi,12,270.0,0.0,,11.0,0,
2020,3,20,福岡県,Fukuoka,5,626.0,3.0,,2.0,0,
2020,3,20,佐賀県,Saga,1,102.0,1.0,,0.0,0,
2020,3,20,長崎県,Nagasaki,1,213.0,,,,,
2020,3,20,熊本県,Kumamoto,7,476.0,6.0,,0.0,0,
2020,3,20,大分県,Oita,8,175.0,5.0,,1.0,0,
2020,3,20,宮崎県,Miyazaki,3,179.0,3.0,,0.0,0,
2020,3,20,鹿児島県,Kagoshima,0,171.0,,,,,
2020,3,20,沖縄県,Okinawa,3,238.0,1.0,,2.0,0,
2020,3,21,北海道,Hokkaido,159,1755.0,71.0,8,87.0,6,
2020,3,21,青森県,Aomori,0,88.0,,,,,
2020,3,21,岩手県,Iwate,0,29.0,,,,,
2020,3,21,宮城県,Miyagi,1,150.0,0.0,,1.0,0,
2020,3,21,秋田県,Akita,2,114.0,0.0,,1.0,0,
2020,3,21,山形県,Yamagata,0,133.0,,,,,
2020,3,21,福島県,Fukushima,2,132.0,2.0,,0.0,0,
2020,3,21,茨城県,Ibaraki,3,464.0,3.0,,0.0,0,
2020,3,21,栃木県,Tochigi,4,263.0,3.0,,1.0,0,
2020,3,21,群馬県,Gunma,11,174.0,11.0,,0.0,0,
2020,3,21,埼玉県,Saitama,44,684.0,34.0,,7.0,0,
2020,3,21,千葉県,Chiba,42,,26.0,,14.0,0,
2020,3,21,東京都,Tokyo,136,1917.0,101.0,9,31.0,4,1.72
2020,3,21,神奈川県,Kanagawa,74,,45.0,,12.0,4,1.95
2020,3,21,新潟県,Niigata,26,647.0,20.0,,2.0,0,
2020,3,21,富山県,Toyama,0,54.0,,,,,
2020,3,21,石川県,Ishikawa,8,176.0,3.0,,3.0,0,
2020,3,21,福井県,Fukui,1,97.0,1.0,,0.0,0,
2020,3,21,山梨県,Yamanashi,2,338.0,2.0,,0.0,0,
2020,3,21,長野県,Nagano,4,306.0,2.0,,1.0,0,
2020,3,21,岐阜県,Gifu,3,279.0,2.0,,1.0,0,
2020,3,21,静岡県,Shizuoka,3,,2.0,,1.0,0,
2020,3,21,愛知県,Aichi,141,1103.0,108.0,,8.0,16,
2020,3,21,三重県,Mie,9,318.0,5.0,,1.0,0,
2020,3,21,滋賀県,Shiga,4,144.0,4.0,,0.0,0,
2020,3,21,京都府,Kyoto,22,813.0,12.0,,7.0,0,
2020,3,21,大阪府,Osaka,125,2298.0,81.0,,52.0,1,
2020,3,21,兵庫県,Hyogo,107,1526.0,94.0,6,9.0,4,
2020,3,21,奈良県,Nara,8,184.0,2.0,,2.0,0,
2020,3,21,和歌山県,Wakayama,17,1112.0,5.0,,9.0,1,
2020,3,21,鳥取県,Tottori,0,115.0,,,,,
2020,3,21,島根県,Shimane,0,92.0,,,,,
2020,3,21,岡山県,Okayama,0,181.0,,,,,
2020,3,21,広島県,Hiroshima,2,579.0,1.0,,1.0,0,
2020,3,21,山口県,Yamaguchi,3,166.0,1.0,,0.0,0,
2020,3,21,徳島県,Tokushima,1,83.0,,,,,
2020,3,21,香川県,Kagawa,1,142.0,1.0,,0.0,0,
2020,3,21,愛媛県,Ehime,3,181.0,1.0,,1.0,0,
2020,3,21,高知県,Kochi,12,272.0,0.0,,11.0,0,
2020,3,21,福岡県,Fukuoka,5,637.0,3.0,,2.0,0,
2020,3,21,佐賀県,Saga,1,102.0,1.0,,0.0,0,
2020,3,21,長崎県,Nagasaki,1,213.0,,,,,
2020,3,21,熊本県,Kumamoto,7,487.0,5.0,,1.0,0,
2020,3,21,大分県,Oita,13,175.0,10.0,,1.0,0,
2020,3,21,宮崎県,Miyazaki,3,186.0,3.0,,0.0,0,
2020,3,21,鹿児島県,Kagoshima,0,171.0,,,,,
2020,3,21,沖縄県,Okinawa,3,238.0,1.0,,2.0,0,
2020,3,22,北海道,Hokkaido,162,1775.0,72.0,7,96.0,6,
2020,3,22,青森県,Aomori,0,90.0,,,,,
2020,3,22,岩手県,Iwate,0,29.0,,,,,
2020,3,22,宮城県,Miyagi,1,150.0,0.0,,1.0,0,
2020,3,22,秋田県,Akita,2,114.0,0.0,,1.0,0,
2020,3,22,山形県,Yamagata,0,133.0,,,,,
2020,3,22,福島県,Fukushima,2,132.0,2.0,,0.0,0,
2020,3,22,茨城県,Ibaraki,3,464.0,3.0,,0.0,0,
2020,3,22,栃木県,Tochigi,4,263.0,2.0,,2.0,0,
2020,3,22,群馬県,Gunma,11,174.0,10.0,,0.0,1,
2020,3,22,埼玉県,Saitama,50,684.0,34.0,,10.0,1,
2020,3,22,千葉県,Chiba,44,,27.0,,15.0,0,
2020,3,22,東京都,Tokyo,139,1918.0,104.0,9,31.0,4,1.57
2020,3,22,神奈川県,Kanagawa,79,,49.0,,14.0,4,1.31
2020,3,22,新潟県,Niigata,26,648.0,19.0,,3.0,0,
2020,3,22,富山県,Toyama,0,55.0,,,,,
2020,3,22,石川県,Ishikawa,8,179.0,3.0,,3.0,0,
2020,3,22,福井県,Fukui,1,98.0,1.0,,0.0,0,
2020,3,22,山梨県,Yamanashi,2,338.0,1.0,,1.0,0,
2020,3,22,長野県,Nagano,4,306.0,2.0,,1.0,0,
2020,3,22,岐阜県,Gifu,5,281.0,4.0,,1.0,0,
2020,3,22,静岡県,Shizuoka,3,,2.0,,1.0,0,
2020,3,22,愛知県,Aichi,143,1103.0,111.0,,8.0,16,
2020,3,22,三重県,Mie,9,318.0,4.0,,2.0,0,
2020,3,22,滋賀県,Shiga,4,144.0,4.0,,0.0,0,
2020,3,22,京都府,Kyoto,23,815.0,13.0,,7.0,0,
2020,3,22,大阪府,Osaka,131,2350.0,85.0,,54.0,2,
2020,3,22,兵庫県,Hyogo,111,1615.0,96.0,5,9.0,6,
2020,3,22,奈良県,Nara,9,187.0,3.0,,2.0,0,
2020,3,22,和歌山県,Wakayama,17,1118.0,5.0,,9.0,1,
2020,3,22,鳥取県,Tottori,0,115.0,,,,,
2020,3,22,島根県,Shimane,0,95.0,,,,,
2020,3,22,岡山県,Okayama,1,181.0,1.0,,0.0,0,
2020,3,22,広島県,Hiroshima,3,609.0,2.0,,1.0,0,
2020,3,22,山口県,Yamaguchi,4,170.0,2.0,,0.0,0,
2020,3,22,徳島県,Tokushima,1,83.0,,,,,
2020,3,22,香川県,Kagawa,1,147.0,1.0,,0.0,0,
2020,3,22,愛媛県,Ehime,3,181.0,1.0,,1.0,0,
2020,3,22,高知県,Kochi,12,279.0,0.0,,11.0,0,
2020,3,22,福岡県,Fukuoka,5,642.0,3.0,,2.0,0,
2020,3,22,佐賀県,Saga,1,103.0,1.0,,0.0,0,
2020,3,22,長崎県,Nagasaki,1,213.0,,,,,
2020,3,22,熊本県,Kumamoto,7,490.0,5.0,,1.0,0,
2020,3,22,大分県,Oita,17,175.0,14.0,,1.0,0,
2020,3,22,宮崎県,Miyazaki,3,189.0,3.0,,0.0,0,
2020,3,22,鹿児島県,Kagoshima,0,171.0,,,,,
2020,3,22,沖縄県,Okinawa,3,238.0,1.0,,2.0,0,
2020,3,23,北海道,Hokkaido,162,1794.0,65.0,7,97.0,6,
2020,3,23,青森県,Aomori,2,90.0,2.0,,0.0,0,
2020,3,23,岩手県,Iwate,0,36.0,,,,,
2020,3,23,宮城県,Miyagi,1,161.0,0.0,,1.0,0,
2020,3,23,秋田県,Akita,2,121.0,0.0,,1.0,0,
2020,3,23,山形県,Yamagata,0,145.0,,,,,
2020,3,23,福島県,Fukushima,2,157.0,2.0,,0.0,0,
2020,3,23,茨城県,Ibaraki,5,576.0,5.0,,0.0,0,
2020,3,23,栃木県,Tochigi,4,297.0,2.0,,2.0,0,
2020,3,23,群馬県,Gunma,11,202.0,10.0,,0.0,1,
2020,3,23,埼玉県,Saitama,51,875.0,34.0,,11.0,1,
2020,3,23,千葉県,Chiba,47,31.0,30.0,,15.0,0,
2020,3,23,東京都,Tokyo,155,1974.0,120.0,11,31.0,4,1.92
2020,3,23,神奈川県,Kanagawa,79,,47.0,,17.0,4,1.31
2020,3,23,新潟県,Niigata,26,786.0,19.0,,3.0,0,
2020,3,23,富山県,Toyama,0,62.0,,,,,
2020,3,23,石川県,Ishikawa,8,181.0,3.0,,3.0,0,
2020,3,23,福井県,Fukui,1,102.0,1.0,,0.0,0,
2020,3,23,山梨県,Yamanashi,2,358.0,1.0,,1.0,0,
2020,3,23,長野県,Nagano,4,336.0,2.0,,1.0,0,
2020,3,23,岐阜県,Gifu,8,304.0,7.0,,1.0,0,
2020,3,23,静岡県,Shizuoka,3,581.0,2.0,,1.0,0,
2020,3,23,愛知県,Aichi,145,1782.0,112.0,,8.0,17,
2020,3,23,三重県,Mie,9,344.0,4.0,,2.0,0,
2020,3,23,滋賀県,Shiga,5,168.0,4.0,,1.0,0,
2020,3,23,京都府,Kyoto,24,857.0,14.0,,7.0,0,
2020,3,23,大阪府,Osaka,134,2397.0,87.0,,59.0,2,
2020,3,23,兵庫県,Hyogo,113,1730.0,92.0,6,15.0,6,
2020,3,23,奈良県,Nara,9,205.0,2.0,,3.0,0,
2020,3,23,和歌山県,Wakayama,17,1305.0,5.0,,9.0,1,
2020,3,23,鳥取県,Tottori,0,126.0,,,,,
2020,3,23,島根県,Shimane,0,101.0,,,,,
2020,3,23,岡山県,Okayama,1,206.0,1.0,,0.0,0,
2020,3,23,広島県,Hiroshima,3,631.0,2.0,,1.0,0,
2020,3,23,山口県,Yamaguchi,4,180.0,2.0,,0.0,0,
2020,3,23,徳島県,Tokushima,1,93.0,,,,,
2020,3,23,香川県,Kagawa,1,157.0,1.0,,0.0,0,
2020,3,23,愛媛県,Ehime,3,208.0,1.0,,1.0,0,
2020,3,23,高知県,Kochi,12,281.0,0.0,,11.0,0,
2020,3,23,福岡県,Fukuoka,6,689.0,4.0,,2.0,0,
2020,3,23,佐賀県,Saga,1,111.0,1.0,,0.0,0,
2020,3,23,長崎県,Nagasaki,1,246.0,,,,,
2020,3,23,熊本県,Kumamoto,7,521.0,5.0,,1.0,0,
2020,3,23,大分県,Oita,17,356.0,14.0,,1.0,0,
2020,3,23,宮崎県,Miyazaki,3,197.0,3.0,,0.0,0,
2020,3,23,鹿児島県,Kagoshima,0,193.0,,,,,
2020,3,23,沖縄県,Okinawa,4,263.0,1.0,,2.0,0,
2020,3,24,北海道,Hokkaido,163,1821.0,63.0,6,100.0,6,
2020,3,24,青森県,Aomori,2,90.0,2.0,,0.0,0,
2020,3,24,岩手県,Iwate,0,36.0,,,,,
2020,3,24,宮城県,Miyagi,1,162.0,0.0,,1.0,0,
2020,3,24,秋田県,Akita,2,200.0,0.0,,1.0,0,
2020,3,24,山形県,Yamagata,0,147.0,,,,,
2020,3,24,福島県,Fukushima,2,164.0,2.0,,0.0,0,
2020,3,24,茨城県,Ibaraki,5,576.0,5.0,,0.0,0,
2020,3,24,栃木県,Tochigi,6,299.0,4.0,,2.0,0,
2020,3,24,群馬県,Gunma,13,209.0,12.0,,0.0,1,
2020,3,24,埼玉県,Saitama,58,898.0,41.0,,11.0,1,
2020,3,24,千葉県,Chiba,48,39.0,31.0,,15.0,0,
2020,3,24,東京都,Tokyo,173,2048.0,137.0,11,31.0,5,1.66
2020,3,24,神奈川県,Kanagawa,85,69.0,52.0,,17.0,4,1.28
2020,3,24,新潟県,Niigata,28,812.0,21.0,,3.0,0,
2020,3,24,富山県,Toyama,0,67.0,,,,,
2020,3,24,石川県,Ishikawa,8,192.0,3.0,,3.0,0,
2020,3,24,福井県,Fukui,1,114.0,1.0,,0.0,0,
2020,3,24,山梨県,Yamanashi,4,370.0,3.0,,1.0,0,
2020,3,24,長野県,Nagano,5,339.0,2.0,,2.0,0,
2020,3,24,岐阜県,Gifu,12,317.0,10.0,,1.0,0,
2020,3,24,静岡県,Shizuoka,3,584.0,2.0,,1.0,0,
2020,3,24,愛知県,Aichi,148,1895.0,114.0,,9.0,17,
2020,3,24,三重県,Mie,9,368.0,4.0,,2.0,0,
2020,3,24,滋賀県,Shiga,5,173.0,4.0,,1.0,0,
2020,3,24,京都府,Kyoto,26,930.0,16.0,,7.0,0,
2020,3,24,大阪府,Osaka,142,2569.0,94.0,,64.0,2,
2020,3,24,兵庫県,Hyogo,118,1863.0,96.0,7,16.0,6,
2020,3,24,奈良県,Nara,9,214.0,2.0,,3.0,0,
2020,3,24,和歌山県,Wakayama,17,1316.0,5.0,,9.0,1,
2020,3,24,鳥取県,Tottori,0,129.0,,,,,
2020,3,24,島根県,Shimane,0,105.0,,,,,
2020,3,24,岡山県,Okayama,1,219.0,1.0,,0.0,0,
2020,3,24,広島県,Hiroshima,3,656.0,2.0,,1.0,0,
2020,3,24,山口県,Yamaguchi,4,192.0,2.0,,0.0,0,
2020,3,24,徳島県,Tokushima,1,96.0,,,,,
2020,3,24,香川県,Kagawa,1,160.0,1.0,,0.0,0,
2020,3,24,愛媛県,Ehime,3,215.0,1.0,,1.0,0,
2020,3,24,高知県,Kochi,12,307.0,0.0,,11.0,0,
2020,3,24,福岡県,Fukuoka,9,703.0,7.0,,2.0,0,
2020,3,24,佐賀県,Saga,1,115.0,1.0,,0.0,0,
2020,3,24,長崎県,Nagasaki,1,253.0,,,,,
2020,3,24,熊本県,Kumamoto,7,543.0,5.0,,1.0,0,
2020,3,24,大分県,Oita,18,743.0,15.0,,1.0,0,
2020,3,24,宮崎県,Miyazaki,3,205.0,2.0,,1.0,0,
2020,3,24,鹿児島県,Kagoshima,0,196.0,,,,,
2020,3,24,沖縄県,Okinawa,5,271.0,2.0,,2.0,0,
2020,3,25,北海道,Hokkaido,167,1888.0,61.0,7,105.0,7,
2020,3,25,青森県,Aomori,6,102.0,4.0,,0.0,0,
2020,3,25,岩手県,Iwate,0,41.0,,,,,
2020,3,25,宮城県,Miyagi,1,175.0,0.0,,1.0,0,
2020,3,25,秋田県,Akita,2,204.0,0.0,,1.0,0,
2020,3,25,山形県,Yamagata,0,156.0,,,,,
2020,3,25,福島県,Fukushima,2,167.0,2.0,,0.0,0,
2020,3,25,茨城県,Ibaraki,9,656.0,9.0,,0.0,0,
2020,3,25,栃木県,Tochigi,7,320.0,4.0,,2.0,0,
2020,3,25,群馬県,Gunma,13,231.0,12.0,,0.0,1,
2020,3,25,埼玉県,Saitama,59,901.0,40.0,,12.0,1,
2020,3,25,千葉県,Chiba,53,100.0,34.0,,17.0,0,
2020,3,25,東京都,Tokyo,214,2143.0,178.0,12,31.0,5,2.04
2020,3,25,神奈川県,Kanagawa,89,74.0,56.0,,17.0,4,1.52
2020,3,25,新潟県,Niigata,29,845.0,21.0,,3.0,0,
2020,3,25,富山県,Toyama,0,69.0,,,,,
2020,3,25,石川県,Ishikawa,8,193.0,3.0,,3.0,0,
2020,3,25,福井県,Fukui,2,116.0,3.0,,0.0,0,
2020,3,25,山梨県,Yamanashi,4,383.0,3.0,,1.0,0,
2020,3,25,長野県,Nagano,5,339.0,2.0,,2.0,0,
2020,3,25,岐阜県,Gifu,13,325.0,11.0,,1.0,0,
2020,3,25,静岡県,Shizuoka,3,611.0,1.0,,2.0,0,
2020,3,25,愛知県,Aichi,154,1987.0,91.0,,36.0,18,
2020,3,25,三重県,Mie,9,380.0,4.0,,2.0,0,
2020,3,25,滋賀県,Shiga,5,176.0,4.0,,1.0,0,
2020,3,25,京都府,Kyoto,30,967.0,20.0,,7.0,0,
2020,3,25,大阪府,Osaka,149,2668.0,90.0,,70.0,2,
2020,3,25,兵庫県,Hyogo,119,2039.0,96.0,7,17.0,6,
2020,3,25,奈良県,Nara,9,225.0,2.0,,3.0,0,
2020,3,25,和歌山県,Wakayama,17,1374.0,5.0,,9.0,1,
2020,3,25,鳥取県,Tottori,0,134.0,,,,,
2020,3,25,島根県,Shimane,0,106.0,,,,,
2020,3,25,岡山県,Okayama,1,233.0,1.0,,0.0,0,
2020,3,25,広島県,Hiroshima,3,687.0,2.0,,1.0,0,
2020,3,25,山口県,Yamaguchi,5,196.0,3.0,,0.0,0,
2020,3,25,徳島県,Tokushima,1,99.0,,,,,
2020,3,25,香川県,Kagawa,1,168.0,1.0,,0.0,0,
2020,3,25,愛媛県,Ehime,3,219.0,1.0,,1.0,0,
2020,3,25,高知県,Kochi,12,313.0,0.0,,11.0,0,
2020,3,25,福岡県,Fukuoka,9,747.0,7.0,,2.0,0,
2020,3,25,佐賀県,Saga,1,121.0,1.0,,0.0,0,
2020,3,25,長崎県,Nagasaki,2,266.0,1.0,,0.0,0,
2020,3,25,熊本県,Kumamoto,7,567.0,4.0,,2.0,0,
2020,3,25,大分県,Oita,25,1171.0,15.0,,1.0,0,
2020,3,25,宮崎県,Miyazaki,3,222.0,2.0,,1.0,0,
2020,3,25,鹿児島県,Kagoshima,0,208.0,,,,,
2020,3,25,沖縄県,Okinawa,5,271.0,2.0,,2.0,0,
2020,3,26,北海道,Hokkaido,168,1929.0,62.0,7,121.0,7,0.5
2020,3,26,青森県,Aomori,6,116.0,4.0,,0.0,0,
2020,3,26,岩手県,Iwate,0,44.0,,,,,
2020,3,26,宮城県,Miyagi,2,180.0,1.0,,1.0,0,
2020,3,26,秋田県,Akita,2,207.0,0.0,,1.0,0,
2020,3,26,山形県,Yamagata,0,165.0,,,,,
2020,3,26,福島県,Fukushima,2,177.0,2.0,,0.0,0,0.0
2020,3,26,茨城県,Ibaraki,10,716.0,9.0,,0.0,0,
2020,3,26,栃木県,Tochigi,10,343.0,8.0,,2.0,0,4.01
2020,3,26,群馬県,Gunma,14,240.0,13.0,,0.0,1,0.56
2020,3,26,埼玉県,Saitama,66,1033.0,46.0,,13.0,1,1.27
2020,3,26,千葉県,Chiba,56,108.0,36.0,,18.0,0,1.77
2020,3,26,東京都,Tokyo,260,2230.0,224.0,15,31.0,5,2.35
2020,3,26,神奈川県,Kanagawa,95,218.0,60.0,,18.0,4,1.34
2020,3,26,新潟県,Niigata,29,920.0,21.0,,3.0,0,1.1
2020,3,26,富山県,Toyama,0,69.0,,,,,
2020,3,26,石川県,Ishikawa,8,195.0,3.0,,3.0,0,
2020,3,26,福井県,Fukui,6,119.0,5.0,,0.0,0,
2020,3,26,山梨県,Yamanashi,4,401.0,2.0,,2.0,0,
2020,3,26,長野県,Nagano,5,371.0,2.0,,2.0,0,1.0
2020,3,26,岐阜県,Gifu,16,374.0,13.0,,1.0,0,6.25
2020,3,26,静岡県,Shizuoka,3,645.0,1.0,,2.0,0,
2020,3,26,愛知県,Aichi,157,2204.0,93.0,,36.0,18,1.0
2020,3,26,三重県,Mie,9,387.0,4.0,,2.0,0,0.0
2020,3,26,滋賀県,Shiga,6,176.0,5.0,,1.0,0,0.75
2020,3,26,京都府,Kyoto,32,996.0,21.0,,8.0,0,2.69
2020,3,26,大阪府,Osaka,156,2806.0,93.0,,73.0,2,1.16
2020,3,26,兵庫県,Hyogo,120,2130.0,96.0,8,17.0,7,0.67
2020,3,26,奈良県,Nara,9,231.0,2.0,,3.0,0,
2020,3,26,和歌山県,Wakayama,17,1405.0,4.0,,10.0,1,0.61
2020,3,26,鳥取県,Tottori,0,141.0,,,,,
2020,3,26,島根県,Shimane,0,109.0,,,,,
2020,3,26,岡山県,Okayama,1,243.0,1.0,,0.0,0,
2020,3,26,広島県,Hiroshima,4,722.0,3.0,,1.0,0,
2020,3,26,山口県,Yamaguchi,6,210.0,4.0,,0.0,0,
2020,3,26,徳島県,Tokushima,1,104.0,,,,,
2020,3,26,香川県,Kagawa,1,191.0,1.0,,0.0,0,
2020,3,26,愛媛県,Ehime,3,223.0,1.0,,1.0,0,0.0
2020,3,26,高知県,Kochi,12,314.0,0.0,,11.0,0,
2020,3,26,福岡県,Fukuoka,11,777.0,9.0,,2.0,0,2.19
2020,3,26,佐賀県,Saga,1,124.0,1.0,,0.0,0,
2020,3,26,長崎県,Nagasaki,2,279.0,1.0,,0.0,0,
2020,3,26,熊本県,Kumamoto,8,595.0,5.0,,2.0,0,1.0
2020,3,26,大分県,Oita,25,1389.0,16.0,,1.0,0,5.54
2020,3,26,宮崎県,Miyazaki,3,235.0,2.0,,1.0,0,0.0
2020,3,26,鹿児島県,Kagoshima,1,215.0,1.0,,0.0,0,
2020,3,26,沖縄県,Okinawa,6,285.0,2.0,,2.0,0,
2020,3,27,北海道,Hokkaido,169,1976.0,47.0,7,123.0,7,0.63
2020,3,27,青森県,Aomori,6,123.0,4.0,,0.0,0,
2020,3,27,岩手県,Iwate,0,50.0,,,,,
2020,3,27,宮城県,Miyagi,2,187.0,1.0,,1.0,0,
2020,3,27,秋田県,Akita,4,211.0,2.0,,1.0,0,
2020,3,27,山形県,Yamagata,0,170.0,,,,,
2020,3,27,福島県,Fukushima,2,182.0,2.0,,0.0,0,0.0
2020,3,27,茨城県,Ibaraki,11,770.0,9.0,,0.0,0,
2020,3,27,栃木県,Tochigi,11,377.0,9.0,,2.0,0,4.42
2020,3,27,群馬県,Gunma,14,240.0,13.0,,0.0,1,0.5
2020,3,27,埼玉県,Saitama,72,1104.0,51.0,,13.0,2,1.37
2020,3,27,千葉県,Chiba,62,169.0,42.0,,18.0,0,1.49
2020,3,27,東京都,Tokyo,300,2373.0,254.0,15,40.0,6,2.34
2020,3,27,神奈川県,Kanagawa,106,276.0,66.0,,18.0,4,1.58
2020,3,27,新潟県,Niigata,29,977.0,17.0,,7.0,0,1.1
2020,3,27,富山県,Toyama,0,70.0,,,,,
2020,3,27,石川県,Ishikawa,8,199.0,3.0,,3.0,0,0.0
2020,3,27,福井県,Fukui,9,136.0,8.0,,0.0,0,
2020,3,27,山梨県,Yamanashi,4,422.0,2.0,,2.0,0,
2020,3,27,長野県,Nagano,6,396.0,3.0,,2.0,0,1.64
2020,3,27,岐阜県,Gifu,16,412.0,13.0,,1.0,0,6.25
2020,3,27,静岡県,Shizuoka,3,648.0,1.0,,2.0,0,
2020,3,27,愛知県,Aichi,160,2276.0,90.0,,42.0,18,0.88
2020,3,27,三重県,Mie,9,408.0,4.0,,2.0,0,0.0
2020,3,27,滋賀県,Shiga,6,196.0,5.0,,1.0,0,0.75
2020,3,27,京都府,Kyoto,34,1035.0,20.0,,11.0,0,2.32
